timestamp,soil,temperature,humidity,pH
1760084683.0558674,61.0,29.8,57.1,-3.78
1760084684.1319418,60.0,29.7,57.2,-3.79
1760084685.181086,60.0,29.7,57.2,-3.77
1760084686.256847,60.0,29.9,57.2,-3.73
1760084687.3085248,61.0,29.9,57.2,-3.77
1760084688.3858824,61.0,29.9,57.2,-3.77
1760084689.4369256,61.0,29.9,57.2,-3.75
1760084690.5117073,60.0,29.8,57.2,-3.76
1760084691.5639231,61.0,29.8,57.2,-3.71
1760084692.6374004,61.0,29.8,57.3,-3.77
1760084693.689252,60.0,29.8,57.3,-3.75
1760084694.7667418,60.0,29.6,57.4,-3.77
1760084695.817818,60.0,29.6,57.4,-3.75
1760084696.893429,60.0,29.9,57.2,-3.71
1760084697.9447653,60.0,29.9,57.2,-3.78
1760084699.0207832,60.0,29.7,57.2,-3.77
1760084700.0720284,60.0,29.7,57.2,-3.75
1760084701.148559,60.0,29.9,57.1,-3.78
1760084702.1986747,60.0,29.9,57.1,-3.72
1760084703.2703013,60.0,29.8,57.1,-3.75
1760084704.3258293,60.0,29.8,57.1,-3.72
1760084705.4333103,60.0,29.9,57.2,-3.74
1760084706.4530218,61.0,29.9,57.2,-3.76
1760084707.5292933,60.0,29.8,57.2,-3.82
1760084708.5774965,61.0,29.8,57.2,-3.77
1760084709.6552203,60.0,29.8,57.3,-3.76
1760084710.7033272,60.0,29.8,57.3,-3.78
1760084711.7825747,61.0,29.8,57.3,-3.76
1760084712.833641,61.0,29.8,57.3,-3.69
1760084713.9097512,61.0,29.8,57.4,-3.74
1760084714.989184,61.0,29.8,57.4,-3.72
1760084716.0349174,63.0,29.8,57.4,-3.73
1760084717.080134,61.0,29.8,57.4,-3.65
1760084718.1641247,62.0,29.7,57.6,-3.69
1760084719.2134035,62.0,29.7,57.6,-3.64
1760084720.288952,61.0,29.8,57.5,-3.74
1760084721.336225,61.0,29.8,57.5,-3.75
1760084722.4176028,62.0,29.8,57.4,-3.71
1760084723.4664068,61.0,29.8,57.4,-3.68
1760084724.5435994,62.0,29.7,57.5,-3.64
1760084725.5928683,62.0,29.7,57.5,-3.76
1760084726.6714158,61.0,29.7,57.5,-3.76
1760084727.7220833,61.0,29.7,57.5,-3.69
1760084728.7928865,61.0,29.8,57.4,-3.63
1760084729.8426664,61.0,29.8,57.4,-3.74
1760084730.92079,61.0,29.9,57.4,-3.77
1760084731.9705791,61.0,29.9,57.4,-3.67
1760084733.0520356,61.0,29.8,57.4,-3.74
1760084734.1030285,61.0,29.8,57.4,-3.69
1760084735.1774435,61.0,29.8,57.4,-3.72
1760084736.2272823,61.0,29.8,57.4,-3.68
1760084737.3058596,61.0,29.7,57.4,-3.72
1760084738.356879,61.0,29.7,57.4,-3.66
1760084739.4323905,61.0,29.9,57.3,-3.71
1760084740.4757276,61.0,29.9,57.3,-3.67
1760084741.5588949,60.0,29.8,57.3,-3.73
1760084742.6095448,61.0,29.8,57.3,-3.73
1760084743.6828268,61.0,29.8,57.2,-3.71
1760084744.732641,61.0,29.8,57.2,-3.72
1760084745.8053186,61.0,29.7,57.3,-3.68
1760084746.8620038,61.0,29.7,57.3,-3.71
1760084747.927291,61.0,29.7,57.3,-3.68
1760084748.9816895,61.0,29.7,57.3,-3.7
1760084750.0636516,62.0,29.8,57.2,-3.71
1760084751.1149893,61.0,29.8,57.2,-3.7
1760084752.1806607,61.0,29.8,57.2,-3.72
1760084753.244404,61.0,29.8,57.2,-3.72
1760084754.311803,61.0,29.6,57.3,-3.69
1760084755.3706832,61.0,29.6,57.3,-3.71
1760084756.4471693,61.0,29.8,57.2,-3.69
1760084757.4997563,61.0,29.8,57.2,-3.75
1760084758.5997555,58.0,29.7,57.4,-3.69
1760084759.6213167,61.0,29.7,57.4,-3.71
1760084760.7028995,61.0,29.8,57.2,-3.65
1760084761.7435958,62.0,29.8,57.2,-3.7
1760084762.8300893,61.0,29.8,57.3,-3.69
1760084763.8784213,61.0,29.8,57.3,-3.69
1760084764.949145,61.0,29.7,57.4,-3.7
1760084766.0078778,61.0,29.7,57.4,-3.72
1760084767.0770087,61.0,29.8,57.3,-3.7
1760084768.153274,61.0,29.8,57.3,-3.7
1760084769.2102273,61.0,29.8,57.3,-3.72
1760084770.2603836,61.0,29.8,57.3,-3.75
1760084771.3253446,62.0,29.8,57.2,-3.72
1760084772.3886008,61.0,29.8,57.2,-3.62
1760084773.4508157,61.0,29.7,57.3,-3.71
1760084774.5090241,61.0,29.7,57.3,-3.77
1760084775.5805247,61.0,29.8,57.3,-3.7
1760084776.6423454,61.0,29.8,57.3,-3.7
1760084777.7185583,61.0,29.8,57.2,-3.69
1760084778.7620535,61.0,29.8,57.2,-3.68
1760084779.8460836,61.0,29.8,57.1,-3.67
1760084780.883389,62.0,29.8,57.1,-3.7
1760084781.9629593,61.0,29.7,57.2,-3.71
1760084783.023586,62.0,29.7,57.2,-3.67
1760084784.0978472,61.0,29.7,57.2,-3.71
1760084785.146614,61.0,29.7,57.2,-3.65
1760084786.2249696,61.0,29.8,57.1,-3.7
1760084787.268341,61.0,29.8,57.1,-3.71
1760084788.3539329,61.0,29.8,57.1,-3.7
1760084789.4045901,61.0,29.8,57.1,-3.71
1760084790.478522,62.0,29.8,57.1,-3.73
1760084791.5291524,62.0,29.8,57.1,-3.68
1760084792.6089215,61.0,29.6,57.2,-3.68
1760084793.6581218,61.0,29.6,57.2,-3.69
1760084794.7345712,62.0,29.8,57.1,-3.73
1760084795.7738898,61.0,29.8,57.1,-3.74
1760084796.8492057,62.0,29.7,57.2,-3.81
1760084797.9066017,61.0,29.7,57.2,-3.69
1760084798.988535,61.0,29.8,57.0,-3.75
1760084800.0397472,61.0,29.8,57.0,-3.71
1760084801.1124957,61.0,29.8,57.0,-3.75
1760084802.157102,62.0,29.8,57.0,-3.68
1760084803.2435076,62.0,29.8,56.9,-3.7
1760084804.2808378,62.0,29.8,56.9,-3.72
1760084805.3664813,61.0,29.7,56.7,-3.72
1760084806.4172425,62.0,29.7,56.7,-3.7
1760084807.494113,61.0,29.8,56.5,-3.7
1760084808.5358024,61.0,29.8,56.5,-3.68
1760084809.6173453,62.0,29.6,56.5,-3.69
1760084810.6660566,62.0,29.6,56.5,-3.68
1760084811.7617302,61.0,29.7,56.5,-3.69
1760084812.8011441,61.0,29.7,56.5,-3.71
1760084813.8637543,62.0,29.8,56.4,-3.67
1760084814.9286547,62.0,29.8,56.4,-3.67
1760084816.0041292,61.0,29.8,56.3,-3.69
1760084817.0421157,62.0,29.8,56.3,-3.63
1760084818.1309307,61.0,29.7,56.5,-3.69
1760084819.1735518,61.0,29.7,56.5,-3.71
1760084820.2544494,62.0,29.7,56.5,-3.69
1760084821.3079066,62.0,29.7,56.5,-3.72
1760084822.384521,62.0,29.8,56.4,-3.66
1760084823.4360847,62.0,29.8,56.4,-3.68
1760085051.3651664,63.0,29.8,56.8,-3.71
1760085051.8735492,63.0,29.8,56.8,-3.68
1760085052.3885784,63.0,29.6,57.4,-3.66
1760085052.895155,63.0,29.6,57.4,-3.58
1760085053.4002652,63.0,29.8,57.3,-3.66
1760085053.9019303,63.0,29.8,57.3,-3.69
1760085054.4124248,63.0,29.8,57.3,-3.67
1760085054.9245548,63.0,29.8,57.3,-3.63
1760085055.528713,63.0,29.9,57.4,-3.66
1760085056.5804343,63.0,29.9,57.4,-3.67
1760085057.655377,63.0,29.8,57.4,-3.64
1760085058.707688,63.0,29.8,57.4,-3.66
1760085059.7833016,63.0,29.7,57.6,-3.66
1760085060.835018,63.0,29.7,57.6,-3.68
1760085061.9115386,63.0,29.8,57.5,-3.69
1760085062.9619796,63.0,29.8,57.5,-3.64
1760085064.0372512,63.0,29.6,57.6,-3.67
1760085065.0888293,63.0,29.6,57.6,-3.59
1760085066.1638916,63.0,29.7,57.7,-3.7
1760085067.2158673,63.0,29.7,57.7,-3.64
1760085068.2887013,63.0,29.8,57.6,-3.66
1760085069.3388789,63.0,29.8,57.6,-3.64
1760085070.4135325,63.0,29.7,57.7,-3.64
1760085071.4698455,63.0,29.7,57.7,-3.65
1760085072.5453894,63.0,29.7,57.8,-3.64
1760085073.5893176,63.0,29.7,57.8,-3.62
1760085074.673077,63.0,29.7,57.9,-3.65
1760085075.7171876,63.0,29.7,57.9,-3.61
1760085076.800046,63.0,29.7,57.9,-3.64
1760085077.846548,63.0,29.7,57.9,-3.65
1760085078.938165,63.0,29.7,57.9,-3.65
1760085079.9715524,63.0,29.7,57.9,-3.61
1760085081.049869,63.0,29.8,57.9,-3.6
1760085082.1009781,63.0,29.8,57.9,-3.65
1760085083.1809237,63.0,29.8,57.9,-3.63
1760085084.2319684,63.0,29.8,57.9,-3.65
1760085085.3006377,63.0,29.9,57.9,-3.66
1760085086.3522954,64.0,29.9,57.9,-3.67
1760085087.4345748,63.0,29.8,57.8,-3.63
1760085088.4859145,63.0,29.8,57.8,-3.62
1760085089.5616634,63.0,29.8,57.8,-3.69
1760085090.608944,63.0,29.8,57.8,-3.68
1760085091.6871088,63.0,29.8,57.8,-3.69
1760085092.7347066,65.0,29.8,57.8,-3.65
1760085093.8139641,63.0,29.7,58.0,-3.6
1760085094.865576,63.0,29.7,58.0,-3.57
1760085095.9429286,63.0,29.6,57.9,-3.66
1760085096.9941006,63.0,29.6,57.9,-3.65
1760085098.0687938,63.0,29.8,57.8,-3.65
1760085099.1205826,63.0,29.8,57.8,-3.67
1760085100.1916287,63.0,29.8,57.8,-3.64
1760085101.2476423,63.0,29.8,57.8,-3.61
1760085102.3204103,63.0,29.8,57.8,-3.68
1760085103.3684783,63.0,29.8,57.8,-3.63
1760085104.4503562,63.0,29.6,57.9,-3.65
1760085105.5014157,63.0,29.6,57.9,-3.61
1760085106.5759273,63.0,29.7,57.9,-3.64
1760085107.6283126,63.0,29.7,57.9,-3.62
1760085108.7035775,63.0,29.8,57.7,-3.65
1760085109.7532926,63.0,29.8,57.7,-3.65
1760085110.8313472,63.0,29.7,57.8,-3.67
1760085111.8832893,63.0,29.7,57.8,-3.65
1760085112.9582412,63.0,29.8,57.7,-3.64
1760085114.0096767,63.0,29.8,57.7,-3.63
1760085115.0842526,63.0,29.6,57.7,-3.66
1760085116.1362016,63.0,29.6,57.7,-3.69
1760085117.2119594,63.0,29.7,57.7,-3.64
1760085118.2611692,63.0,29.7,57.7,-3.69
1760085119.3382165,64.0,29.7,57.6,-3.61
1760085120.3829312,64.0,29.7,57.6,-3.64
1760085121.4645178,64.0,29.6,57.4,-3.62
1760085122.5171669,63.0,29.6,57.4,-3.67
1760085123.5931551,64.0,29.6,57.3,-3.68
1760085124.6440966,64.0,29.6,57.3,-3.62
1760085125.7195342,64.0,29.6,57.4,-3.68
1760085126.771738,64.0,29.6,57.4,-3.64
1760085127.847095,64.0,29.6,57.5,-3.7
1760085128.8975196,64.0,29.6,57.5,-3.63
1760085129.9729445,64.0,29.7,57.5,-3.68
1760085131.0245621,64.0,29.7,57.5,-3.65
1760085132.102487,65.0,29.5,57.6,-3.67
1760085133.15176,64.0,29.5,57.6,-3.64
1760085134.227982,64.0,29.7,57.6,-3.63
1760085135.275958,64.0,29.7,57.6,-3.64
1760085136.3547163,64.0,29.6,57.7,-3.69
1760085137.4059572,64.0,29.6,57.7,-3.64
1760085138.4818883,64.0,29.8,57.7,-3.66
1760085139.5328426,64.0,29.8,57.7,-3.71
1760085140.6075356,65.0,29.7,57.9,-3.68
1760085141.6598072,65.0,29.7,57.9,-3.66
1760085142.7357764,64.0,29.8,58.1,-3.66
1760085143.7833045,64.0,29.8,58.1,-3.68
1760085144.8632195,64.0,29.7,58.2,-3.68
1760085145.9137778,65.0,29.7,58.2,-3.63
1760085146.9898212,64.0,29.7,58.1,-3.68
1760085148.0407162,65.0,29.7,58.1,-3.67
1760085149.111169,64.0,29.7,58.3,-3.63
1760085150.1650786,64.0,29.7,58.3,-3.73
1760085151.2436929,64.0,29.7,58.3,-3.69
1760085152.294614,65.0,29.7,58.3,-3.6
1760085153.370732,64.0,29.6,58.3,-3.75
1760085154.4217129,63.0,29.6,58.3,-3.75
1760085155.4976556,64.0,29.7,58.2,-3.92
1760085156.5485878,64.0,29.7,58.2,-3.8
1760085157.624558,64.0,29.7,58.1,-3.87
1760085158.6755648,65.0,29.7,58.1,-3.78
1760085159.7509398,64.0,29.7,58.2,-3.81
1760085160.8009632,65.0,29.7,58.2,-3.78
1760085161.8785422,64.0,29.8,58.1,-3.79
1760085162.9265733,63.0,29.8,58.1,-3.71
1760085163.9993634,64.0,29.8,58.2,-3.75
1760085165.0553856,62.0,29.8,58.2,-3.76
1760085166.130949,64.0,29.8,58.1,-3.74
1760085167.1834219,64.0,29.8,58.1,-3.77
1760085168.2578259,64.0,29.8,58.0,-3.74
1760085169.309554,64.0,29.8,58.0,-3.78
1760085170.3793714,62.0,29.7,58.1,-3.7
1760085171.4381666,63.0,29.7,58.1,-3.72
1760085172.5132926,64.0,29.8,57.9,-3.78
1760085173.5643532,64.0,29.8,57.9,-3.77
1760085174.640346,64.0,29.8,57.8,-3.77
1760085175.7282546,65.0,29.8,57.8,-3.78
1760085176.7649097,64.0,29.7,57.8,-3.74
1760085177.817284,64.0,29.7,57.8,-3.8
1760085178.8935058,64.0,29.6,57.7,-3.79
1760085179.9452949,65.0,29.6,57.7,-3.76
1760085181.0212564,65.0,29.8,57.6,-3.75
1760085182.0687785,65.0,29.8,57.6,-3.8
1760085183.1489694,64.0,29.6,57.6,-3.76
1760085184.1957865,64.0,29.6,57.6,-3.72
1760085185.266264,65.0,29.7,57.6,-3.72
1760085186.3203933,65.0,29.7,57.6,-3.77
1760085187.4024606,65.0,29.8,57.5,-3.73
1760085188.4399996,65.0,29.8,57.5,-3.74
1760085189.5207996,65.0,29.8,57.5,-3.73
1760085190.5801263,65.0,29.8,57.5,-3.72
1760085191.652857,62.0,29.8,57.5,-3.75
1760085192.70303,65.0,29.8,57.5,-3.75
1760085193.7767956,65.0,29.8,57.6,-3.66
1760085194.8341696,65.0,29.8,57.6,-3.76
1760085195.91002,65.0,29.7,57.7,-3.87
1760085196.9613223,65.0,29.7,57.7,-3.77
1760085198.0377479,64.0,29.7,57.7,-3.82
1760085199.0876987,65.0,29.7,57.7,-3.71
1760085200.1641357,65.0,29.6,57.8,-3.81
1760085201.214947,64.0,29.6,57.8,-3.76
1760085202.2913897,64.0,29.8,57.7,-3.81
1760085203.3425047,64.0,29.8,57.7,-3.77
1760085204.4184532,64.0,29.7,57.8,-3.74
1760085205.468802,64.0,29.7,57.8,-3.74
1760085206.544782,65.0,29.6,57.8,-3.75
1760085207.595773,65.0,29.6,57.8,-3.75
1760085208.671426,65.0,29.6,57.8,-3.77
1760085209.7228198,65.0,29.6,57.8,-3.67
1760085210.7991736,65.0,29.7,57.8,-3.76
1760085211.8500216,65.0,29.7,57.8,-3.77
1760085212.92626,65.0,29.8,57.6,-3.77
1760085213.9764776,64.0,29.8,57.6,-3.78
1760085215.0531373,64.0,29.8,57.6,-3.79
1760085216.1039896,64.0,29.8,57.6,-3.74
1760085217.17978,66.0,29.7,57.7,-3.73
1760085218.230973,65.0,29.7,57.7,-3.79
1760085219.3439672,65.0,29.8,57.6,-3.81
1760085220.3578613,64.0,29.8,57.6,-3.76
1760085221.4326746,65.0,29.7,57.8,-3.74
1760085222.4825552,64.0,29.7,57.8,-3.76
1760085223.5569177,65.0,29.7,57.8,-3.75
1760085224.6065757,65.0,29.7,57.8,-3.77
1760085225.687821,65.0,29.6,57.9,-3.78
1760085226.7388427,65.0,29.6,57.9,-3.81
1760085227.8140981,65.0,29.7,57.8,-3.73
1760085228.8881114,65.0,29.7,57.8,-3.75
1760085229.9405966,65.0,29.8,57.7,-3.77
1760085230.9886372,65.0,29.8,57.7,-3.76
1760085232.0688884,65.0,29.6,57.7,-3.78
1760085233.1199658,65.0,29.6,57.7,-3.76
1760085234.1915967,65.0,29.8,57.6,-3.76
1760085235.2457728,65.0,29.8,57.6,-3.76
1760085236.3230357,65.0,29.7,57.6,-3.71
1760085237.3667135,62.0,29.7,57.6,-3.81
1760085238.4494817,65.0,29.7,57.6,-3.72
1760085239.4946387,65.0,29.7,57.6,-3.79
1760085240.57527,65.0,29.4,57.7,-3.77
1760085241.6266944,65.0,29.4,57.7,-3.68
1760085242.702822,65.0,29.6,57.6,-3.72
1760085243.7520428,65.0,29.6,57.6,-3.73
1760085340.3029733,65.0,29.9,57.3,-3.72
1760085340.8125718,65.0,29.9,57.3,-3.72
1760085341.3194163,65.0,29.8,57.3,-3.72
1760085341.8352695,65.0,29.8,57.3,-3.71
1760085342.3421233,65.0,29.8,57.3,-3.76
1760085342.8456342,65.0,29.8,57.3,-3.71
1760085343.40059,65.0,29.8,57.2,-3.7
1760085343.9125473,65.0,29.8,57.2,-3.68
1760085344.4765644,65.0,29.8,57.2,-3.73
1760085345.5272827,65.0,29.8,57.2,-3.66
1760085346.6036031,65.0,29.7,57.3,-3.79
1760085347.6547625,65.0,29.7,57.3,-3.69
1760085348.7299876,65.0,29.8,57.2,-3.73
1760085349.7776728,65.0,29.8,57.2,-3.72
1760085350.855337,65.0,29.8,57.2,-3.73
1760085351.9071517,65.0,29.8,57.2,-3.68
1760085352.9845865,65.0,29.9,57.1,-3.76
1760085354.0386598,65.0,29.9,57.1,-3.75
1760085355.113149,65.0,29.8,57.1,-3.75
1760085356.1639564,65.0,29.8,57.1,-3.72
1760085357.2408442,65.0,29.8,57.1,-3.74
1760085358.2918146,65.0,29.8,57.1,-3.7
1760085359.3678434,65.0,29.9,57.1,-3.71
1760085360.4174993,65.0,29.9,57.1,-3.71
1760085361.4931054,65.0,29.8,57.0,-3.7
1760085362.5382433,65.0,29.8,57.0,-3.72
1760085363.6204448,65.0,29.8,57.0,-3.73
1760085364.6725068,65.0,29.8,57.0,-3.69
1760085365.7487855,66.0,29.7,57.1,-3.73
1760085366.7998202,63.0,29.7,57.1,-3.69
1760085367.8737307,65.0,29.9,56.9,-3.75
1760085368.9257722,65.0,29.9,56.9,-3.79
1760085370.0027714,65.0,29.8,56.8,-3.75
1760085371.0537748,65.0,29.8,56.8,-3.71
1760085372.128129,65.0,29.9,56.7,-3.71
1760085373.1808965,65.0,29.9,56.7,-3.71
1760085374.25665,65.0,29.7,56.8,-3.72
1760085375.3077135,65.0,29.7,56.8,-3.69
1760085376.3830867,65.0,29.8,56.7,-3.74
1760085377.4725149,65.0,29.8,56.7,-3.71
1760085378.5093994,65.0,29.9,56.6,-3.72
1760085379.5615797,66.0,29.9,56.6,-3.71
1760085380.6359613,65.0,29.7,56.7,-3.74
1760085381.6860898,65.0,29.7,56.7,-3.66
1760085382.7629292,65.0,30.0,56.4,-3.97
1760085383.8155656,66.0,30.0,56.4,-3.8
1760085384.8914835,66.0,29.9,56.5,-3.85
1760085385.9426506,66.0,29.9,56.5,-3.65
1760085387.0177457,66.0,29.9,56.5,-3.72
1760085388.0695739,66.0,29.9,56.5,-3.63
1760085389.1459203,67.0,30.1,56.2,-3.74
1760085390.1937165,63.0,30.1,56.2,-3.72
1760085391.2724867,65.0,30.1,56.1,-3.73
1760085392.3218613,64.0,30.1,56.1,-3.7
1760085393.3994973,65.0,30.3,55.8,-3.74
1760085394.450022,64.0,30.3,55.8,-3.7
1760085395.5269306,65.0,30.4,55.7,-3.76
1760085396.5774486,65.0,30.4,55.7,-3.73
1760085397.6508067,65.0,30.4,55.5,-3.74
1760085398.7043602,65.0,30.4,55.5,-3.76
1760085399.7802525,65.0,30.5,55.2,-3.71
1760085400.8317156,65.0,30.5,55.2,-3.79
1760085401.9072645,65.0,30.5,55.0,-3.79
1760085402.9581795,66.0,30.5,55.0,-3.8
1760085404.0342753,66.0,30.5,54.8,-3.78
1760085405.0856583,67.0,30.5,54.8,-3.72
1760085406.1538923,66.0,30.6,54.6,-3.71
1760085407.2121508,66.0,30.6,54.6,-3.67
1760085408.2881303,66.0,30.6,54.3,-3.7
1760085409.33444,66.0,30.6,54.3,-3.71
1760085410.4151397,66.0,30.6,54.0,-3.67
1760085411.4663372,66.0,30.6,54.0,-3.69
1760085412.5411284,66.0,30.6,53.8,-3.69
1760085413.590529,67.0,30.6,53.8,-3.69
1760085414.66691,67.0,30.5,53.8,-3.69
1760085415.7202597,66.0,30.5,53.8,-3.69
1760085416.7944458,66.0,30.6,53.7,-3.66
1760085417.84708,66.0,30.6,53.7,-3.68
1760085418.923061,67.0,30.5,53.6,-3.66
1760085419.9740345,67.0,30.5,53.6,-3.71
1760085421.0894358,67.0,30.7,53.4,-3.74
1760085422.1004717,66.0,30.7,53.4,-3.75
1760085423.1729202,67.0,30.8,53.2,-3.69
1760085424.2277555,67.0,30.8,53.2,-3.73
1760085425.3038912,66.0,30.8,53.1,-3.62
1760085426.354909,66.0,30.8,53.1,-3.67
1760085427.42391,67.0,30.5,53.1,-3.66
1760085428.4818997,65.0,30.5,53.1,-3.67
1760085429.5578341,65.0,30.8,53.0,-3.57
1760085430.642049,67.0,30.8,53.0,-3.69
1760085431.684798,67.0,30.8,53.0,-3.76
1760085432.7358723,67.0,30.8,53.0,-3.71
1760085433.8114624,67.0,30.9,52.9,-3.65
1760085434.8627863,67.0,30.9,52.9,-3.69
1760085435.9387434,67.0,30.5,52.9,-3.88
1760085436.989727,67.0,30.5,52.9,-3.72
1760085438.0661945,100.0,30.9,52.8,-8.0
1760085439.1166239,67.0,30.9,52.8,-3.75
1760085440.192766,100.0,31.1,52.7,-8.0
1760085441.2437482,67.0,31.1,52.7,-3.68
1760085442.3197415,67.0,30.8,52.8,-3.79
1760085443.3706322,67.0,30.8,52.8,-3.67
1760085444.4467156,66.0,31.1,52.6,-3.6
1760085445.4986045,67.0,31.1,52.6,-3.63
1760085446.5737944,67.0,30.8,52.7,-3.74
1760085447.624302,67.0,30.8,52.7,-3.62
1760085448.6997356,67.0,30.9,52.6,-3.58
1760085449.751882,67.0,30.9,52.6,-3.55
1760085450.825035,66.0,30.8,52.7,-3.61
1760085451.8784866,67.0,30.8,52.7,-3.54
1760085452.9544775,67.0,31.0,52.5,-3.55
1760085454.0054965,67.0,31.0,52.5,-3.59
1760085455.0816905,66.0,30.7,52.6,-3.62
1760085456.1308918,67.0,30.7,52.6,-3.62
1760085457.2084339,67.0,31.1,52.4,-3.63
1760085458.2594793,66.0,31.1,52.4,-3.57
1760085459.335507,67.0,30.9,52.4,-3.59
1760085460.3869658,67.0,30.9,52.4,-3.6
1760085461.4629655,67.0,31.0,52.3,-3.6
1760085462.5134833,67.0,31.0,52.3,-3.6
1760085463.589045,67.0,31.0,52.4,-3.58
1760085464.6405172,67.0,31.0,52.4,-3.57
1760085465.7157218,67.0,31.1,52.6,-3.62
1760085466.7638395,67.0,31.1,52.6,-3.74
1760085467.843305,66.0,30.9,52.7,-3.56
1760085468.89307,67.0,30.9,52.7,-3.51
1760085469.9697175,67.0,31.1,52.7,-3.57
1760085471.021261,67.0,31.1,52.7,-3.56
1760085472.097537,67.0,31.1,52.6,-3.64
1760085473.1473234,67.0,31.1,52.6,-3.59
1760085474.2603507,67.0,30.8,52.7,-3.63
1760085475.275436,67.0,30.8,52.7,-3.7
1760085476.3511808,67.0,30.8,52.6,-3.6
1760085477.4021707,68.0,30.8,52.6,-3.63
1760085478.478233,100.0,31.1,52.5,-8.0
1760085479.5296226,100.0,31.1,52.5,-8.0
1760085480.6031454,100.0,30.8,52.6,-8.0
1760085481.6566055,100.0,30.8,52.6,-8.0
1760085482.729782,100.0,30.9,52.6,-8.0
1760085483.7991138,100.0,30.9,52.6,-8.0
1760085484.8591564,100.0,30.8,52.7,-8.0
1760085485.9105752,100.0,30.8,52.7,-8.0
1760085486.986162,100.0,31.0,52.4,-8.0
1760085488.0371897,100.0,31.0,52.4,-6.35
1760085489.113291,68.0,31.0,52.4,-3.55
1760085490.1628916,67.0,31.0,52.4,-3.59
1760085491.2400188,68.0,30.9,52.6,-3.58
1760085492.2899656,68.0,30.9,52.6,-3.57
1760085493.367035,68.0,31.1,52.7,-3.6
1760085494.418477,67.0,31.1,52.7,-3.66
1760085495.493957,67.0,31.0,52.8,-3.58
1760085496.5429275,67.0,31.0,52.8,-3.55
1760085497.6209724,68.0,30.8,52.8,-3.65
1760085498.6692271,67.0,30.8,52.8,-3.61
1760085499.7478673,67.0,30.9,52.8,-3.62
1760085500.7990413,66.0,30.9,52.8,-3.55
1760085501.871303,65.0,31.1,52.6,-3.58
1760085502.9184296,67.0,31.1,52.6,-3.61
1760085503.996153,66.0,30.9,52.7,-3.54
1760085505.0528717,66.0,30.9,52.7,-3.64
1760085506.1236136,66.0,30.8,52.8,-3.62
1760085507.177781,65.0,30.8,52.8,22.0
1760085508.2554054,64.0,30.9,52.7,22.0
1760085509.304824,66.0,30.9,52.7,20.15
1760085510.37976,65.0,31.1,52.6,22.0
1760085511.4297378,64.0,31.1,52.6,22.0
1760085512.5003667,65.0,30.9,52.7,22.0
1760085513.5536258,64.0,30.9,52.7,22.0
1760085514.6291375,64.0,30.9,52.8,21.96
1760085515.6797366,65.0,30.9,52.8,21.02
1760085516.7547264,65.0,30.7,52.9,11.31
1760085517.803044,62.0,30.7,52.9,21.27
1760085518.8791156,65.0,30.9,52.9,21.77
1760085519.9296792,66.0,30.9,52.9,20.31
1760085521.0050352,65.0,30.9,53.0,21.99
1760085522.054651,65.0,30.9,53.0,22.0
1760085523.1286006,66.0,30.8,53.1,19.04
1760085524.1796122,66.0,30.8,53.1,19.91
1760085525.2544417,66.0,30.7,53.2,22.0
1760085526.3007345,65.0,30.7,53.2,22.0
1760085527.3933723,66.0,31.1,53.1,21.49
1760085528.4279082,65.0,31.1,53.1,15.42
1760085529.5047035,65.0,30.6,53.4,22.0
1760085530.5544634,66.0,30.6,53.4,22.0
1760085531.6293597,66.0,30.9,53.2,22.0
1760085532.6778698,66.0,30.9,53.2,22.0
1760085533.7470853,66.0,31.1,53.1,22.0
1760085534.8044772,65.0,31.1,53.1,22.0
1760085535.8797884,65.0,30.7,53.2,22.0
1760085536.9574597,65.0,30.7,53.2,22.0
1760085538.0044537,66.0,30.9,53.2,22.0
1760085539.0528762,66.0,30.9,53.2,21.01
1760085540.127822,66.0,31.1,53.1,21.88
1760085541.175682,66.0,31.1,53.1,22.0
1760085542.254453,67.0,30.9,53.3,22.0
1760085543.2984567,67.0,30.9,53.3,22.0
1760085544.37909,65.0,30.6,53.6,21.66
1760085545.4293075,65.0,30.6,53.6,22.0
1760085546.507024,66.0,30.9,53.5,22.0
1760085547.5547056,66.0,30.9,53.5,22.0
1760085548.629204,66.0,30.7,53.7,22.0
1760085549.67928,65.0,30.7,53.7,22.0
1760085550.7512326,66.0,30.9,53.6,22.0
1760085551.8030264,66.0,30.9,53.6,22.0
1760085552.877154,66.0,30.9,53.6,22.0
1760085553.9287968,66.0,30.9,53.6,22.0
1760085555.0024714,66.0,30.9,53.5,22.0
1760085556.0539887,65.0,30.9,53.5,22.0
1760085557.1279874,66.0,30.8,53.5,22.0
1760085558.177096,66.0,30.8,53.5,22.0
1760085559.248142,66.0,30.7,53.6,22.0
1760085560.3014548,66.0,30.7,53.6,22.0
1760085561.379041,66.0,30.9,53.5,22.0
1760085562.4243143,66.0,30.9,53.5,22.0
1760085563.5021183,66.0,30.9,53.5,22.0
1760085564.553726,66.0,30.9,53.5,22.0
1760085565.6267798,66.0,30.5,53.6,22.0
1760085566.6766753,66.0,30.5,53.6,22.0
1760085567.7468984,66.0,30.8,53.6,22.0
1760085568.8015003,66.0,30.8,53.6,22.0
1760085569.8790045,66.0,30.7,53.7,22.0
1760085570.9269211,66.0,30.7,53.7,22.0
1760085572.0039854,65.0,30.5,53.7,22.0
1760085573.0539582,66.0,30.5,53.7,22.0
1760085574.1281824,66.0,30.8,53.6,22.0
